Drug Groups,Name,SMILES,approved,experimental,illicit,investigational,nutraceutical,vet_approved,withdrawn
['experimental'],Picotamide,COC1=CC=C(C=C1C(=O)NCC1=CC=CN=C1)C(=O)NCC1=CC=CN=C1,0,1,0,0,0,0,0
['experimental'],Butanilicaine,CCCCNCC(=O)NC1=C(C)C=CC=C1Cl,0,1,0,0,0,0,0
['experimental'],Guaiazulen,CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,0,1,0,0,0,0,0
['experimental'],Amezinium metilsulfate,COS([O-])(=O)=O.COC1=CC(N)=CN=[N+]1C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Pyrithyldione,CCC1(CC)C(=O)NC=CC1=O,0,1,0,0,0,0,0
['experimental'],Dibutylsuccinate,CCCCOC(=O)CCC(=O)OCCCC,0,1,0,0,0,0,0
['experimental'],Efloxate,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Mannosulfan,CS(=O)(=O)OC[C@@H](OS(C)(=O)=O)[C@@H](O)[C@H](O)[C@@H](COS(C)(=O)=O)OS(C)(=O)=O,0,1,0,0,0,0,0
['experimental'],Pinazepam,ClC1=CC2=C(C=C1)N(CC#C)C(=O)CN=C2C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Dimethylphthalate,COC(=O)C1=CC=CC=C1C(=O)OC,0,1,0,0,0,0,0
['approved'],Pheneticillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,1,0,0,0,0,0,0
['experimental'],Flurithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,1,0,0,0,0,0
['experimental'],Etoglucid,C(COCCOCC1CO1)OCCOCC1CO1,0,1,0,0,0,0,0
['experimental'],Suloctidil,CCCCCCCCN[C@@H](C)[C@H](O)C1=CC=C(SC(C)C)C=C1,0,1,0,0,0,0,0
['experimental'],Fenozolone,CCNC1=NC(=O)C(O1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Cinepazet,CCOC(=O)CN1CCN(CC1)C(=O)\C=C\C1=CC(OC)=C(OC)C(OC)=C1,0,1,0,0,0,0,0
['experimental'],Tioxolone,OC1=CC2=C(SC(=O)O2)C=C1,0,1,0,0,0,0,0
['experimental'],Mercuric amidochloride,[NH2-].[Cl-].[Hg++],0,1,0,0,0,0,0
"['approved', 'experimental']",Dihydroergocristine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,1,1,0,0,0,0,0
"['approved', 'withdrawn']",Bufexamac,CCCCOC1=CC=C(CC(=O)NO)C=C1,1,0,0,0,0,0,1
['experimental'],Diphenadione,O=C(C(C1=CC=CC=C1)C1=CC=CC=C1)C1C(=O)C2=CC=CC=C2C1=O,0,1,0,0,0,0,0
['experimental'],Tiadenol,OCCSCCCCCCCCCCSCCO,0,1,0,0,0,0,0
['experimental'],Talastine,CN(C)CCN1N=C(CC2=CC=CC=C2)C2=CC=CC=C2C1=O,0,1,0,0,0,0,0
['experimental'],Azanidazole,CN1C(\C=C\C2=CC=NC(N)=N2)=NC=C1[N+]([O-])=O,0,1,0,0,0,0,0
['experimental'],Piperidolate,CCN1CCCC(C1)OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Deanol,CN(C)CCO,0,1,0,0,0,0,0
['experimental'],Viminol,CCC(C)N(CC(O)C1=CC=CN1CC1=CC=CC=C1Cl)C(C)CC,0,1,0,0,0,0,0
['experimental'],Phenprobamate,NC(=O)OCCCC1=CC=CC=C1,0,1,0,0,0,0,0
"['experimental', 'investigational']",Visnadine,[H][C@@](C)(CC)C(=O)O[C@]1([H])[C@]([H])(OC(C)=O)C2=C(OC1(C)C)C=CC1=C2OC(=O)C=C1,0,1,0,1,0,0,0
['experimental'],Mesulfen,CC1=CC=C2SC3=CC(C)=CC=C3SC2=C1,0,1,0,0,0,0,0
['experimental'],Styramate,NC(=O)OCC(O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Cibenzoline,C1C(C2=NCCN2)C1(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Magnesium aspartate,O.O.O.O.[Mg++].N[C@@H](CC(O)=O)C([O-])=O.N[C@@H](CC(O)=O)C([O-])=O,0,1,0,0,0,0,0
['experimental'],Tolciclate,CN(C(=S)OC1=CC=C2[C@H]3CC[C@H](C3)C2=C1)C1=CC(C)=CC=C1,0,1,0,0,0,0,0
['experimental'],Trimethyldiphenylpropylamine,CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)N(C)C,0,1,0,0,0,0,0
['experimental'],Pheneturide,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Oxaceprol,[H][C@]1(O)CN(C(C)=O)[C@@]([H])(C1)C(O)=O,0,1,0,0,0,0,0
['experimental'],Feprazone,CC(C)=CCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Hydrochloric acid,Cl,0,1,0,0,0,0,0
['experimental'],Cloricromen,CCOC(=O)COC1=CC=C2C(C)=C(CCN(CC)CC)C(=O)OC2=C1Cl,0,1,0,0,0,0,0
['experimental'],Motretinide,CCNC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C=C(OC)C(C)=C1C,0,1,0,0,0,0,0
['experimental'],Benzilone,CC[N+]1(CC)CCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Bromisoval,CC(C)C(Br)C(=O)NC(N)=O,0,1,0,0,0,0,0
['experimental'],Difenpiramide,O=C(CC1=CC=C(C=C1)C1=CC=CC=C1)NC1=CC=CC=N1,0,1,0,0,0,0,0
['experimental'],Acriflavine,[Cl-].NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1.C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,0,1,0,0,0,0,0
['experimental'],Vincamine,[H][C@]12N3CCC[C@@]1(CC)C[C@@](O)(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OC,0,1,0,0,0,0,0
['experimental'],Succinimide,O=C1CCC(=O)N1,0,1,0,0,0,0,0
['experimental'],Vinbarbital,CC\C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,0,1,0,0,0,0,0
['experimental'],Norfenefrine,NCC(O)C1=CC(O)=CC=C1,0,1,0,0,0,0,0
['experimental'],Chiniofon,[Na+].OC([O-])=O.OC1=C(I)C=C(C2=CC=CN=C12)S(O)(=O)=O,0,1,0,0,0,0,0
['experimental'],Difemerine,CN(C)C(C)(C)COC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['approved'],Sodium feredetate,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,1,0,0,0,0,0,0
['experimental'],Chlorproethazine,CCN(CC)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0,1,0,0,0,0,0
['experimental'],Diiodohydroxypropane,OC(CI)CI,0,1,0,0,0,0,0
"['experimental', 'investigational']",Melitracen,CN(C)CCC=C1C2=CC=CC=C2C(C)(C)C2=CC=CC=C12,0,1,0,1,0,0,0
['experimental'],Epimestrol,COC1=CC=C2[C@H]3CC[C@]4(C)[C@H](O)[C@H](O)C[C@H]4[C@@H]3CCC2=C1,0,1,0,0,0,0,0
['experimental'],Hematin,[OH-].[Fe+3].CC1=C2[N-]C(\C=C3/N=C(/C=C4\[N-]\C(=C/C5=N/C(=C\2)/C(C=C)=C5C)C(C=C)=C4C)C(C)=C3CCC(O)=O)=C1CCC(O)=O,0,1,0,0,0,0,0
['experimental'],Phenylmercuric nitrate,[O-][N+](=O)O[Hg]C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Iopydol,OCC(O)CN1C=C(I)C(=O)C(I)=C1,0,1,0,0,0,0,0
['experimental'],Levoverbenone,[H][C@]12C[C@]([H])(C(=O)C=C1C)C2(C)C,0,1,0,0,0,0,0
['experimental'],Merbromin,[Na+].[Na+].O[Hg]C1=C([O-])C(Br)=CC2=C1OC1=CC(=O)C(Br)=CC1=C2C1=CC=CC=C1C([O-])=O,0,1,0,0,0,0,0
['experimental'],Emetine,[H][C@]1(C[C@@]2([H])C[C@]3([H])N(CCC4=CC(OC)=C(OC)C=C34)C[C@]2([H])CC)NCCC2=CC(OC)=C(OC)C=C12,0,1,0,0,0,0,0
['experimental'],Adrenalone,CNCC(=O)C1=CC(O)=C(O)C=C1,0,1,0,0,0,0,0
['experimental'],Eprozinol,COC(CN1CCN(CCC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Neocitrullamon,NC(CCCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O,0,1,0,0,0,0,0
['experimental'],Prenoxdiazine,C(CC1=NC(CC(C2=CC=CC=C2)C2=CC=CC=C2)=NO1)N1CCCCC1,0,1,0,0,0,0,0
['experimental'],Oxyfedrine,COC1=CC(=CC=C1)C(=O)CCN[C@@H](C)[C@H](O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Terguride,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CN2C)NC(=O)N(CC)CC,0,1,0,0,0,0,0
['experimental'],Linsidomine,[NH-]C1=C[N+](=NO1)N1CCOCC1,0,1,0,0,0,0,0
['experimental'],Metildigoxin,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)O[C@@]1([H])C[C@]([H])(O)[C@]([H])(O[C@@]2([H])C[C@]([H])(O)[C@]([H])(O[C@@]3([H])C[C@]([H])(O)[C@]([H])(OC)[C@@]([H])(C)O3)[C@@]([H])(C)O2)[C@@]([H])(C)O1)C1=CC(=O)OC1,0,1,0,0,0,0,0
['experimental'],Acetylglycinamide chloral hydrate,OC(O)C(Cl)(Cl)Cl.CC(=O)NCC(O)=O,0,1,0,0,0,0,0
['experimental'],Oxypertine,COC1=C(OC)C=C2C(NC(C)=C2CCN2CCN(CC2)C2=CC=CC=C2)=C1,0,1,0,0,0,0,0
['experimental'],Edetate sodium,[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0,1,0,0,0,0,0
['experimental'],Mefruside,CN(CC1(C)CCCO1)S(=O)(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,0,1,0,0,0,0,0
['experimental'],Carbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,0,1,0,0,0,0,0
['experimental'],Nifenazone,CN1N(C(=O)C(NC(=O)C2=CC=CN=C2)=C1C)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Methylpropylpropanediol dinitrate,CCCC(C)(CO[N+]([O-])=O)CO[N+]([O-])=O,0,1,0,0,0,0,0
['experimental'],Rokitamycin,CCCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(=O)CC)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,0,1,0,0,0,0,0
['experimental'],Guanoxabenz,ONC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl,0,1,0,0,0,0,0
['experimental'],Lofepramine,CN(CCCN1C2=CC=CC=C2CCC2=CC=CC=C12)CC(=O)C1=CC=C(Cl)C=C1,0,1,0,0,0,0,0
['experimental'],Pirisudanol,CN(C)CCOC(=O)CCC(=O)OCC1=C(CO)C(O)=C(C)N=C1,0,1,0,0,0,0,0
['experimental'],Phenglutarimide,CCN(CC)CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Fenyramidol,OC(CNC1=NC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
"['experimental', 'withdrawn']",Pentetrazol,C1CCN2N=NN=C2CC1,0,1,0,0,0,0,1
['experimental'],Sulbutiamine,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(CC1=C(N)N=C(C)N=C1)C=O)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O,0,1,0,0,0,0,0
['experimental'],Morinamide,O=C(NCN1CCOCC1)C1=NC=CN=C1,0,1,0,0,0,0,0
['experimental'],Moxestrol,CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#C)[C@@H]2CCC3=CC(O)=CC=C3[C@@H]12,0,1,0,0,0,0,0
['experimental'],Troxipide,COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1,0,1,0,0,0,0,0
['experimental'],Thiazinam,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)[N+](C)(C)C,0,1,0,0,0,0,0
"['approved', 'investigational', 'withdrawn']",Edoxudine,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,1,0,0,1,0,0,1
['experimental'],Nicofuranose,[H][C@]1(COC(=O)C2=CN=CC=C2)O[C@](O)(COC(=O)C2=CN=CC=C2)[C@@]([H])(OC(=O)C2=CN=CC=C2)[C@]1([H])OC(=O)C1=CN=CC=C1,0,1,0,0,0,0,0
['experimental'],Ferric hydroxide,[OH-].[OH-].[OH-].[Fe+3],0,1,0,0,0,0,0
['experimental'],Clofenotane,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,0,1,0,0,0,0,0
['experimental'],Flutrimazole,FC1=CC=C(C=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1F,0,1,0,0,0,0,0
['experimental'],Gold Au-198,[198Au],0,1,0,0,0,0,0
['experimental'],Iobenzamic acid,NC1=C(I)C=C(I)C(C(=O)N(CCC(O)=O)C2=CC=CC=C2)=C1I,0,1,0,0,0,0,0
['experimental'],Tolonidine,CC1=CC=C(NC2=NCCN2)C(Cl)=C1,0,1,0,0,0,0,0
['experimental'],Mebutizide,CCC(C)C(C)C1NC2=CC(Cl)=C(C=C2S(=O)(=O)N1)S(N)(=O)=O,0,1,0,0,0,0,0
['experimental'],Proglumide,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Lonazolac,OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Simfibrate,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,0,1,0,0,0,0,0
['experimental'],Fenticonazole,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CC=C(SC2=CC=CC=C2)C=C1,0,1,0,0,0,0,0
['experimental'],Endralazine,N\N=C1/NN=C2CCN(CC2=C1)C(=O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Droxypropine,CCC(=O)C1(CCN(CCOCCO)CC1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Medazepam,CN1CCN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,0,1,0,0,0,0,0
['experimental'],Prolintane,CCCC(CC1=CC=CC=C1)N1CCCC1,0,1,0,0,0,0,0
['experimental'],Fenpiprane,C(CN1CCCCC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Niceritrol,O=C(OCC(COC(=O)C1=CN=CC=C1)(COC(=O)C1=CN=CC=C1)COC(=O)C1=CN=CC=C1)C1=CN=CC=C1,0,1,0,0,0,0,0
['experimental'],Citiolone,CC(=O)NC1CCSC1=O,0,1,0,0,0,0,0
['experimental'],Esatenolol,CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1,0,1,0,0,0,0,0
['approved'],Ioxitalamic acid,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I,1,0,0,0,0,0,0
['experimental'],Nepinalone,CC1(CCN2CCCCC2)C(=O)CCC2=CC=CC=C12,0,1,0,0,0,0,0
['experimental'],Mazaticol,CN1[C@@H]2CCC(C)(C)[C@@H]1C[C@@H](C2)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,0,1,0,0,0,0,0
['experimental'],Proxyphylline,CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0,1,0,0,0,0,0
['experimental'],Tioclomarol,OC(CC(C1=CC=C(Cl)S1)C1=C(O)C2=CC=CC=C2OC1=O)C1=CC=C(Cl)C=C1,0,1,0,0,0,0,0
['experimental'],Cadralazine,CCOC(=O)NNC1=NN=C(C=C1)N(CC)CC(C)O,0,1,0,0,0,0,0
['experimental'],Xenon,[Xe],0,1,0,0,0,0,0
['experimental'],Nicomorphine,[H][C@@]12OC3=C(OC(=O)C4=CN=CC=C4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@]2([H])OC(=O)C1=CN=CC=C1,0,1,0,0,0,0,0
['experimental'],Phenibut,NCC(CC(O)=O)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Midecamycin,[H][C@@]1(C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O1)O[C@@H]1[C@@H](C)O[C@@]([H])(O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@]([H])(OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,0,1,0,0,0,0,0
['experimental'],Oxaflozane,CC(C)N1CCOC(C1)C1=CC=CC(=C1)C(F)(F)F,0,1,0,0,0,0,0
['experimental'],Thebacon,COC1=CC=C2C[C@@H]3[C@@H]4CC=C(OC(C)=O)[C@@H]5OC1=C2[C@]45CCN3C,0,1,0,0,0,0,0
['experimental'],Pecilocin,CCCC[C@@H](O)\C=C(/C)\C=C\C=C\C(=O)N1CCCC1=O,0,1,0,0,0,0,0
['experimental'],Ronifibrate,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCCOC(=O)C1=CN=CC=C1,0,1,0,0,0,0,0
['experimental'],Cefcapene,CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,0,1,0,0,0,0,0
['experimental'],Bephenium,C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Oxetorone,CN(C)CCC=C1C2=C(COC3=CC=CC=C13)C1=CC=CC=C1O2,0,1,0,0,0,0,0
['experimental'],Ciclobendazole,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1CC1,0,1,0,0,0,0,0
['experimental'],Deptropine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC1C2=CC=CC=C2CCC2=C1C=CC=C2,0,1,0,0,0,0,0
['experimental'],Lanatoside C,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)O[C@@]1([H])C[C@]([H])(O)[C@]([H])(O[C@@]2([H])C[C@]([H])(O)[C@]([H])(O[C@@]3([H])C[C@]([H])(OC(C)=O)[C@]([H])(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)[C@@]([H])(C)O3)[C@@]([H])(C)O2)[C@@]([H])(C)O1)C1=CC(=O)OC1,0,1,0,0,0,0,0
['experimental'],Etybenzatropine,CCN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Phanquinone,O=C1C(=O)C2=C(C=CC=N2)C2=C1N=CC=C2,0,1,0,0,0,0,0
['experimental'],Cefodizime,[H][C@]12SCC(CSC3=NC(C)=C(CC(O)=O)S3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,0,1,0,0,0,0,0
"['experimental', 'investigational']",Nalfurafine,CN([C@@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CC2)[C@H]1O5)C(=O)\C=C\C1=COC=C1,0,1,0,1,0,0,0
['experimental'],Cyclofenil,CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1,0,1,0,0,0,0,0
['experimental'],Antimony pentasulfide,[S--].[S--].[S--].[S--].[S--].[Sb+5].[Sb+5],0,1,0,0,0,0,0
['experimental'],Tipepidine,CN1CCCC(C1)=C(C1=CC=CS1)C1=CC=CS1,0,1,0,0,0,0,0
['experimental'],Furazidin,[O-][N+](=O)C1=CC=C(O1)\C=C\C=N\N1CC(=O)NC1=O,0,1,0,0,0,0,0
['experimental'],Diisopromine,CC(C)N(CCC(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,0,1,0,0,0,0,0
['experimental'],Meptazinol,CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1,0,1,0,0,0,0,0
['experimental'],Histapyrrodine,C(CN1CCCC1)N(CC1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Tenidap,NC(=O)N1C(=O)\C(=C(/O)C2=CC=CS2)C2=C1C=CC(Cl)=C2,0,1,0,0,0,0,0
['experimental'],Dimefline,COC1=CC=C2C(=O)C(C)=C(OC2=C1CN(C)C)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Etamsylate,CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O,0,1,0,0,0,0,0
['experimental'],Quinbolone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC1=CCCC1,0,1,0,0,0,0,0
['experimental'],Sulfametomidine,COC1=NC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,0,1,0,0,0,0,0
['experimental'],Magnesium peroxide,[Mg++].[O-][O-],0,1,0,0,0,0,0
['experimental'],Iodine (131I) norcholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](C[131I])C4=C(CC[C@H](O)C4)[C@H]3CC[C@]12C,0,1,0,0,0,0,0
['experimental'],Bencyclane,CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1,0,1,0,0,0,0,0
['experimental'],Bamipine,CN1CCC(CC1)N(CC1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Hidrosmin,COC1=CC=C(C=C1O)C1=CC(=O)C2=C(OCCO)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1,0,1,0,0,0,0,0
['experimental'],Fluperolone,C[C@H](O)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0,1,0,0,0,0,0
['experimental'],Cyclobutyrol,CCC(C(O)=O)C1(O)CCCCC1,0,1,0,0,0,0,0
['experimental'],Dimetofrine,CNCC(O)C1=CC(OC)=C(O)C(OC)=C1,0,1,0,0,0,0,0
['experimental'],Paraoxon,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,0,1,0,0,0,0,0
['experimental'],Iprindole,CN(C)CCCN1C2=C(CCCCCC2)C2=CC=CC=C12,0,1,0,0,0,0,0
['experimental'],Valethamate,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Cefsulodin,NC(=O)C1=CC=[N+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@@H](C2=CC=CC=C2)S(O)(=O)=O)C3=O)C([O-])=O)C=C1,0,1,0,0,0,0,0
"['experimental', 'investigational']",Otilonium,CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC,0,1,0,1,0,0,0
"['approved', 'withdrawn']",Bendazac,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,1,0,0,0,0,0,1
['experimental'],Budipine,CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Cefetamet,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,0,1,0,0,0,0,0
['experimental'],Emepronium,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Carfecillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)OC3=CC=CC=C3)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,0,1,0,0,0,0,0
['experimental'],Poldine,C[N+]1(C)CCCC1COC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Cloranolol,CC(C)(C)NCC(O)COC1=CC(Cl)=CC=C1Cl,0,1,0,0,0,0,0
['experimental'],Aloxiprin,[O--].[O--].[O--].[Al+3].[Al+3].CC(=O)OC1=CC=CC=C1C(O)=O,0,1,0,0,0,0,0
['experimental'],Buflomedil,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,0,1,0,0,0,0,0
['experimental'],Clebopride,COC1=CC(N)=C(Cl)C=C1C(=O)NC1CCN(CC2=CC=CC=C2)CC1,0,1,0,0,0,0,0
['experimental'],Clefamide,OCCN(CC1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1)C(=O)C(Cl)Cl,0,1,0,0,0,0,0
['experimental'],Tribromometacresol,CC1=C(Br)C=C(Br)C(O)=C1Br,0,1,0,0,0,0,0
"['experimental', 'investigational']",Pranoprofen,CC(C(O)=O)C1=CC2=C(OC3=C(C2)C=CC=N3)C=C1,0,1,0,1,0,0,0
['experimental'],Levomethadone,CCC(=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0,1,0,0,0,0,0
['experimental'],Clodantoin,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,0,1,0,0,0,0,0
['experimental'],Cerium oxalate,[Ce+3].[Ce+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,0,1,0,0,0,0,0
['approved'],Metergoline,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,1,0,0,0,0,0,0
['experimental'],Mebicar,CN1[C@H]2[C@@H](N(C)C1=O)N(C)C(=O)N2C,0,1,0,0,0,0,0
['experimental'],Veralipride,COC1=CC(=CC(C(=O)NCC2CCCN2CC=C)=C1OC)S(N)(=O)=O,0,1,0,0,0,0,0
